id,percentage_column,bst_time,day_of_week,current_date_bst,temperature,humidity,chance_of_rain,wind
1379,40,965,5,2024-09-28,5,80,8,10
1380,41,985,5,2024-09-28,4,82,8,8
1381,53,1005,5,2024-09-28,5,82,8,8
1382,48,1025,5,2024-09-28,5,82,8,8
1383,44,1045,5,2024-09-28,5,83,8,11
1384,37,1065,5,2024-09-28,5,84,8,9
1385,30,1085,5,2024-09-28,5,84,8,9
1386,35,1105,5,2024-09-28,5,84,10,8
1387,32,1125,5,2024-09-28,5,84,10,8
1388,32,1145,5,2024-09-28,5,86,8,8
1389,37,1165,5,2024-09-28,5,86,8,9
1390,41,1185,5,2024-09-28,5,86,8,9
1391,51,1205,5,2024-09-28,5,86,8,9
1392,55,1225,5,2024-09-28,5,88,8,8
1393,45,1245,5,2024-09-28,5,88,8,8
1394,0,1265,5,2024-09-28,5,88,8,8
1395,0,1285,5,2024-09-28,5,90,8,9
1396,0,1305,5,2024-09-28,5,90,8,10
1397,0,405,6,2024-09-29,14,79,3,10
1398,0,425,6,2024-09-29,14,78,4,10
1399,0,445,6,2024-09-29,14,78,4,10
1400,1,465,6,2024-09-29,14,79,4,10
1401,0,486,6,2024-09-29,14,77,4,10
1402,13,505,6,2024-09-29,14,76,4,10
1403,25,525,6,2024-09-29,14,76,4,10
1404,29,545,6,2024-09-29,14,75,4,10
1405,29,565,6,2024-09-29,14,76,3,10
1406,25,585,6,2024-09-29,14,76,3,10
1407,25,605,6,2024-09-29,14,74,3,10
1408,26,625,6,2024-09-29,14,73,3,10
1409,28,645,6,2024-09-29,14,73,3,10
1410,35,665,6,2024-09-29,13,72,2,10
1411,40,685,6,2024-09-29,13,72,2,10
1412,46,705,6,2024-09-29,13,71,2,10
1413,44,725,6,2024-09-29,13,71,2,10
1414,39,745,6,2024-09-29,13,70,2,10
1415,34,765,6,2024-09-29,13,70,2,10
1416,37,786,6,2024-09-29,13,70,2,10
1417,25,805,6,2024-09-29,13,70,2,10
1418,26,825,6,2024-09-29,13,70,2,10
1419,24,845,6,2024-09-29,15,66,12,10
1420,25,865,6,2024-09-29,15,66,2,10
1421,27,885,6,2024-09-29,15,65,2,10
1422,23,905,6,2024-09-29,9,75,43,12
1423,27,926,6,2024-09-29,9,75,43,12
1424,27,946,6,2024-09-29,9,76,43,12
1425,25,965,6,2024-09-29,9,76,43,12
1426,32,985,6,2024-09-29,9,76,43,12
1427,33,1005,6,2024-09-29,9,76,43,12
1428,26,1025,6,2024-09-29,9,78,43,13
1429,34,1045,6,2024-09-29,9,80,43,14
1430,36,1065,6,2024-09-29,9,80,43,14
1431,32,1085,6,2024-09-29,9,80,43,14
1432,26,1105,6,2024-09-29,9,81,43,12
1433,35,1125,6,2024-09-29,9,81,43,12
1434,39,1145,6,2024-09-29,9,80,40,13
1435,45,1165,6,2024-09-29,8,81,42,12
1436,43,1185,6,2024-09-29,8,81,36,13
1437,37,1205,6,2024-09-29,8,81,36,13
1438,30,1225,6,2024-09-29,8,80,36,13
1439,25,1245,6,2024-09-29,8,80,36,13
1440,14,1265,6,2024-09-29,8,81,49,13
1441,0,1285,6,2024-09-29,8,81,49,13
1442,0,1305,6,2024-09-29,8,81,49,12
1443,0,365,0,2024-09-30,14,81,90,17
1444,0,385,0,2024-09-30,14,82,93,18
1445,19,405,0,2024-09-30,14,81,83,16
1446,35,425,0,2024-09-30,14,80,90,16
1447,40,445,0,2024-09-30,14,81,83,18
1448,30,465,0,2024-09-30,14,81,93,16
1449,33,485,0,2024-09-30,14,80,78,17
1450,30,505,0,2024-09-30,14,81,60,17
1451,34,526,0,2024-09-30,14,81,47,15
1452,32,546,0,2024-09-30,14,81,47,15
1453,36,565,0,2024-09-30,14,80,55,17
1454,30,585,0,2024-09-30,14,80,67,16
1455,25,605,0,2024-09-30,14,81,58,17
1456,34,625,0,2024-09-30,14,81,46,17
1457,34,645,0,2024-09-30,14,79,44,17
1458,32,665,0,2024-09-30,14,79,44,17
1459,40,685,0,2024-09-30,14,78,34,16
1460,43,705,0,2024-09-30,14,77,31,17
1461,36,725,0,2024-09-30,14,78,31,17
1462,32,745,0,2024-09-30,14,78,31,16
1463,33,765,0,2024-09-30,14,78,31,16
1464,28,785,0,2024-09-30,14,77,49,15
1465,30,805,0,2024-09-30,14,77,43,16
1466,25,825,0,2024-09-30,14,77,57,15
1467,14,845,0,2024-09-30,15,77,13,14
1468,23,865,0,2024-09-30,15,78,7,14
1469,24,886,0,2024-09-30,15,78,13,14
1470,21,905,0,2024-09-30,9,83,15,15
1471,27,925,0,2024-09-30,9,83,13,15
1472,27,945,0,2024-09-30,9,83,12,14
1473,28,965,0,2024-09-30,9,83,11,13
1474,30,985,0,2024-09-30,9,84,10,13
1475,38,1005,0,2024-09-30,9,83,12,13
1476,53,1025,0,2024-09-30,9,84,12,13
1477,66,1045,0,2024-09-30,9,84,12,13
1478,65,1065,0,2024-09-30,9,84,12,13
1479,55,1085,0,2024-09-30,9,83,13,13
1480,55,1105,0,2024-09-30,9,84,12,13
1481,55,1125,0,2024-09-30,10,84,12,13
1482,57,1145,0,2024-09-30,10,84,30,13
1483,77,1165,0,2024-09-30,10,84,11,13
1484,76,1185,0,2024-09-30,10,84,15,13
1485,88,1205,0,2024-09-30,10,85,14,13
1486,91,1225,0,2024-09-30,9,85,13,12
1487,86,1245,0,2024-09-30,10,85,15,14
1488,72,1265,0,2024-09-30,10,85,17,14
1489,65,1285,0,2024-09-30,10,85,15,14
1490,56,1305,0,2024-09-30,10,85,15,14
1491,0,365,1,2024-10-01,14,76,14,20
1492,1,385,1,2024-10-01,14,76,11,20
1493,23,405,1,2024-10-01,14,75,11,19
1494,43,425,1,2024-10-01,14,74,10,19
1495,54,445,1,2024-10-01,14,75,11,19
1496,52,465,1,2024-10-01,14,74,11,20
1497,40,485,1,2024-10-01,14,74,11,20
1498,36,505,1,2024-10-01,14,74,14,19
1499,34,525,1,2024-10-01,14,74,21,19
1500,40,545,1,2024-10-01,14,74,21,19
1501,44,565,1,2024-10-01,14,73,20,19
1502,31,586,1,2024-10-01,14,73,14,19
1503,19,605,1,2024-10-01,14,73,14,19
1504,33,625,1,2024-10-01,14,73,15,19
1505,32,645,1,2024-10-01,14,72,11,19
1506,35,665,1,2024-10-01,14,71,12,20
1507,36,685,1,2024-10-01,14,73,13,19
1508,29,705,1,2024-10-01,14,70,6,19
1509,24,725,1,2024-10-01,14,71,6,18
1510,22,745,1,2024-10-01,14,69,6,18
1511,22,765,1,2024-10-01,14,69,6,18
1512,19,785,1,2024-10-01,14,70,5,19
1513,21,805,1,2024-10-01,14,70,5,18
1514,25,825,1,2024-10-01,14,70,5,18
1515,27,845,1,2024-10-01,16,70,7,18
1516,35,866,1,2024-10-01,16,70,7,18
1517,32,885,1,2024-10-01,15,72,7,17
1518,32,905,1,2024-10-01,15,71,6,17
1519,36,925,1,2024-10-01,9,79,30,17
1520,43,945,1,2024-10-01,9,79,30,17
1521,27,965,1,2024-10-01,9,79,31,18
1522,70,985,1,2024-10-01,9,80,30,17
1523,63,1005,1,2024-10-01,9,80,30,17
1524,56,1025,1,2024-10-01,9,80,30,17
1525,67,1045,1,2024-10-01,9,81,30,16
1526,65,1065,1,2024-10-01,9,81,12,14
1527,75,1085,1,2024-10-01,9,81,30,16
1528,67,1105,1,2024-10-01,9,81,30,15
1529,65,1125,1,2024-10-01,9,82,30,15
1530,63,1145,1,2024-10-01,9,83,30,14
1531,59,1165,1,2024-10-01,9,82,31,14
1532,82,1185,1,2024-10-01,9,82,31,14
1533,84,1205,1,2024-10-01,9,82,10,16
1534,77,1225,1,2024-10-01,9,82,10,16
1535,76,1245,1,2024-10-01,9,82,14,14
1536,63,1265,1,2024-10-01,9,82,12,13
1537,65,1285,1,2024-10-01,9,82,8,13
1538,63,1305,1,2024-10-01,9,82,8,13
1539,28,365,2,2024-10-02,14,74,5,14
1540,29,385,2,2024-10-02,14,74,5,14
1541,25,405,2,2024-10-02,14,74,5,14
1542,38,425,2,2024-10-02,14,73,5,14
1543,46,445,2,2024-10-02,14,72,5,14
1544,41,465,2,2024-10-02,14,72,5,14
1545,37,485,2,2024-10-02,14,72,5,14
1546,32,506,2,2024-10-02,15,73,5,14
1547,38,525,2,2024-10-02,14,71,4,14
1548,35,545,2,2024-10-02,14,71,4,14
1549,42,565,2,2024-10-02,14,71,4,14
1550,46,585,2,2024-10-02,14,71,4,14
1551,36,605,2,2024-10-02,14,70,4,13
1552,42,625,2,2024-10-02,14,70,4,14
1553,37,645,2,2024-10-02,14,69,4,13
1554,39,665,2,2024-10-02,14,69,4,13
1555,44,685,2,2024-10-02,14,70,3,12
1556,45,705,2,2024-10-02,14,68,3,12
1557,34,725,2,2024-10-02,15,70,2,14
1558,36,745,2,2024-10-02,15,70,2,14
1559,30,765,2,2024-10-02,15,70,2,14
1560,37,785,2,2024-10-02,15,70,2,14
1561,31,805,2,2024-10-02,15,69,2,15
1562,26,825,2,2024-10-02,15,69,2,15
1563,30,845,2,2024-10-02,15,69,2,15
1564,37,865,2,2024-10-02,15,71,2,14
1565,41,885,2,2024-10-02,15,70,2,13
1566,50,905,2,2024-10-02,15,70,2,13
1567,43,925,2,2024-10-02,6,85,9,11
1568,37,945,2,2024-10-02,6,85,9,11
1569,42,965,2,2024-10-02,6,85,9,10
1570,47,985,2,2024-10-02,6,87,9,13
1571,64,1005,2,2024-10-02,6,87,9,12
1572,71,1025,2,2024-10-02,6,87,9,12
1573,51,1045,2,2024-10-02,6,88,9,11
1574,56,1065,2,2024-10-02,6,88,9,8
1575,65,1085,2,2024-10-02,6,90,9,8
1576,65,1105,2,2024-10-02,6,90,9,8
1577,48,1125,2,2024-10-02,6,90,9,7
1578,45,1145,2,2024-10-02,6,90,8,6
1579,48,1165,2,2024-10-02,6,91,8,7
1580,38,1185,2,2024-10-02,6,90,8,5
1581,37,1205,2,2024-10-02,6,91,8,5
1582,35,1225,2,2024-10-02,6,91,8,5
1583,37,1245,2,2024-10-02,6,92,9,5
1584,37,1265,2,2024-10-02,6,92,9,5
1585,36,1285,2,2024-10-02,6,93,8,4
1586,32,1305,2,2024-10-02,6,93,8,4
1587,0,365,3,2024-10-03,13,83,9,9
1588,1,385,3,2024-10-03,13,83,9,9
1589,8,405,3,2024-10-03,13,81,9,9
1590,31,426,3,2024-10-03,13,81,5,9
1591,35,445,3,2024-10-03,13,82,5,9
1592,36,465,3,2024-10-03,13,82,5,9
1593,31,485,3,2024-10-03,13,81,6,8
1594,25,505,3,2024-10-03,13,80,6,9
1595,19,525,3,2024-10-03,13,80,6,9
1596,20,545,3,2024-10-03,13,79,6,9
1597,25,566,3,2024-10-03,13,81,6,9
1598,22,585,3,2024-10-03,13,81,6,9
1599,24,605,3,2024-10-03,13,80,6,9
1600,27,625,3,2024-10-03,13,80,6,9
1601,26,645,3,2024-10-03,13,79,6,9
1602,24,665,3,2024-10-03,13,79,6,9
1603,26,685,3,2024-10-03,13,80,5,9
1604,31,705,3,2024-10-03,13,80,5,9
1605,25,725,3,2024-10-03,13,78,5,9
1606,27,745,3,2024-10-03,13,78,5,9
1607,33,765,3,2024-10-03,13,77,4,9
1608,29,785,3,2024-10-03,13,78,4,9
1609,27,805,3,2024-10-03,13,76,4,9
1610,26,825,3,2024-10-03,13,76,4,9
1611,20,845,3,2024-10-03,13,76,4,9
1612,21,865,3,2024-10-03,14,74,3,10
1613,21,886,3,2024-10-03,13,74,2,9
1614,26,905,3,2024-10-03,9,83,7,10
1615,25,926,3,2024-10-03,9,83,7,9
1616,29,945,3,2024-10-03,9,83,7,10
1617,25,965,3,2024-10-03,9,83,7,10
1618,37,986,3,2024-10-03,9,83,7,11
1619,46,1005,3,2024-10-03,9,84,7,10
1620,45,1026,3,2024-10-03,9,83,7,11
1621,50,1045,3,2024-10-03,9,84,7,10
1622,50,1066,3,2024-10-03,9,84,7,10
1623,44,1086,3,2024-10-03,9,84,6,11
1624,39,1105,3,2024-10-03,9,84,6,10
1625,38,1125,3,2024-10-03,9,83,6,11
1626,44,1145,3,2024-10-03,9,84,6,10
1627,47,1166,3,2024-10-03,9,85,6,10
1628,58,1186,3,2024-10-03,9,85,6,10
1629,53,1206,3,2024-10-03,9,84,6,10
1630,51,1226,3,2024-10-03,9,84,6,10
1631,45,1245,3,2024-10-03,9,85,6,10
1632,45,1265,3,2024-10-03,9,85,6,10
1633,40,1286,3,2024-10-03,9,87,6,10
1634,36,1305,3,2024-10-03,9,86,6,10
1635,1,365,4,2024-10-04,15,71,13,14
1636,1,385,4,2024-10-04,15,71,13,14
1637,15,405,4,2024-10-04,15,71,13,14
1638,35,425,4,2024-10-04,15,70,13,14
1639,34,445,4,2024-10-04,15,71,11,13
1640,33,465,4,2024-10-04,15,70,13,13
1641,37,485,4,2024-10-04,15,70,13,13
1642,35,506,4,2024-10-04,15,71,14,13
1643,42,525,4,2024-10-04,15,71,14,13
1644,45,545,4,2024-10-04,15,69,32,13
1645,41,566,4,2024-10-04,15,69,24,13
1646,37,585,4,2024-10-04,15,68,37,13
1647,39,605,4,2024-10-04,15,65,13,15
1648,41,626,4,2024-10-04,15,64,24,14
1649,34,645,4,2024-10-04,15,65,62,13
1650,33,666,4,2024-10-04,16,64,84,14
1651,45,686,4,2024-10-04,16,64,84,14
1652,45,706,4,2024-10-04,16,63,59,15
1653,39,726,4,2024-10-04,16,63,59,15
1654,39,745,4,2024-10-04,15,64,56,13
1655,39,765,4,2024-10-04,15,64,75,14
1656,34,785,4,2024-10-04,15,65,63,13
1657,37,805,4,2024-10-04,15,67,33,11
1658,37,825,4,2024-10-04,15,67,32,11
1659,35,845,4,2024-10-04,15,67,32,11
1660,32,865,4,2024-10-04,14,68,20,12
1661,32,886,4,2024-10-04,15,68,59,12
1662,37,905,4,2024-10-04,15,68,59,12
1663,43,925,4,2024-10-04,11,77,66,9
1664,55,945,4,2024-10-04,11,77,66,9
1665,59,965,4,2024-10-04,11,78,67,9
1666,69,985,4,2024-10-04,11,79,92,8
1667,83,1005,4,2024-10-04,11,79,86,8
1668,82,1026,4,2024-10-04,11,80,92,7
1669,81,1045,4,2024-10-04,11,80,38,8
1670,77,1065,4,2024-10-04,11,80,39,8
1671,76,1085,4,2024-10-04,11,80,39,8
1672,68,1106,4,2024-10-04,11,79,39,8
1673,57,1125,4,2024-10-04,11,79,38,8
1674,55,1146,4,2024-10-04,11,79,58,8
1675,49,1166,4,2024-10-04,11,80,59,8
1676,45,1185,4,2024-10-04,11,81,60,7
1677,46,1206,4,2024-10-04,11,80,64,8
1678,49,1225,4,2024-10-04,11,80,63,8
1679,57,1246,4,2024-10-04,11,80,61,8
1680,61,1265,4,2024-10-04,11,80,56,8
1681,55,1285,4,2024-10-04,11,80,49,7
1682,47,1305,4,2024-10-04,11,80,44,7
1683,1,366,5,2024-10-05,16,78,4,10
1684,1,386,5,2024-10-05,15,77,34,10
1685,0,405,5,2024-10-05,16,78,12,10
1686,0,426,5,2024-10-05,16,78,12,10
1687,0,445,5,2024-10-05,16,79,33,10
1688,0,465,5,2024-10-05,16,79,33,10
1689,3,486,5,2024-10-05,16,77,5,10
1690,12,505,5,2024-10-05,15,77,5,9
1691,15,525,5,2024-10-05,15,77,5,9
1692,18,545,5,2024-10-05,15,76,5,10
1693,17,565,5,2024-10-05,15,76,4,9
1694,19,585,5,2024-10-05,15,76,4,9
1695,32,605,5,2024-10-05,15,73,4,9
1696,47,625,5,2024-10-05,15,73,4,9
1697,49,645,5,2024-10-05,16,72,3,9
1698,50,666,5,2024-10-05,16,71,2,9
1699,45,685,5,2024-10-05,16,70,2,9
1700,51,705,5,2024-10-05,16,71,2,9
1701,47,725,5,2024-10-05,16,70,2,9
1702,44,745,5,2024-10-05,16,69,2,9
1703,34,765,5,2024-10-05,16,69,2,9
1704,32,786,5,2024-10-05,18,66,2,10
1705,33,805,5,2024-10-05,16,65,2,10
1706,35,826,5,2024-10-05,16,66,2,10
1707,35,845,5,2024-10-05,16,66,2,10
1708,35,865,5,2024-10-05,16,68,2,8
1709,37,885,5,2024-10-05,16,67,2,8
1710,39,905,5,2024-10-05,16,67,2,8
1711,35,925,5,2024-10-05,9,80,14,8
1712,29,945,5,2024-10-05,9,80,14,8
1713,35,965,5,2024-10-05,9,82,14,8
1714,36,985,5,2024-10-05,9,82,14,8
1715,31,1005,5,2024-10-05,9,82,24,8
1716,26,1025,5,2024-10-05,9,82,24,8
1717,31,1045,5,2024-10-05,9,85,24,9
1718,38,1065,5,2024-10-05,9,85,24,9
1719,39,1085,5,2024-10-05,8,86,24,8
1720,44,1106,5,2024-10-05,9,87,24,8
1721,47,1125,5,2024-10-05,9,87,24,8
1722,51,1145,5,2024-10-05,9,87,24,8
1723,45,1166,5,2024-10-05,9,87,24,8
1724,41,1185,5,2024-10-05,9,87,24,8
1725,37,1206,5,2024-10-05,9,86,24,8
1726,36,1225,5,2024-10-05,9,86,24,8
1727,0,1245,5,2024-10-05,9,86,7,8
1728,0,1265,5,2024-10-05,9,87,7,8
1729,0,1285,5,2024-10-05,8,88,7,7
1730,0,1305,5,2024-10-05,9,86,7,9
1731,0,365,6,2024-10-06,13,82,67,13
1732,0,385,6,2024-10-06,13,82,67,13
1733,0,406,6,2024-10-06,13,81,94,12
1734,0,426,6,2024-10-06,13,82,71,12
1735,0,445,6,2024-10-06,13,81,69,12
1736,0,466,6,2024-10-06,13,81,91,12
1737,2,486,6,2024-10-06,13,81,91,12
1738,9,505,6,2024-10-06,13,81,91,12
1739,24,525,6,2024-10-06,13,81,95,12
1740,28,546,6,2024-10-06,13,81,92,12
1741,26,565,6,2024-10-06,13,82,94,12
1742,25,585,6,2024-10-06,13,82,93,12
1743,16,605,6,2024-10-06,13,82,94,13
1744,24,625,6,2024-10-06,13,82,94,13
1745,28,646,6,2024-10-06,14,81,68,13
1746,35,666,6,2024-10-06,14,81,69,13
1747,38,685,6,2024-10-06,14,82,65,15
1748,22,705,6,2024-10-06,14,82,65,15
1749,26,726,6,2024-10-06,14,81,88,14
1750,28,746,6,2024-10-06,13,81,90,13
1751,29,765,6,2024-10-06,13,82,81,12
1752,25,785,6,2024-10-06,13,82,62,10
1753,20,806,6,2024-10-06,13,82,59,10
1754,11,826,6,2024-10-06,13,82,51,10
1755,12,846,6,2024-10-06,13,82,53,10
1756,15,866,6,2024-10-06,13,84,47,9
1757,24,885,6,2024-10-06,13,84,79,9
1758,16,905,6,2024-10-06,13,84,79,9
1759,23,926,6,2024-10-06,10,92,77,11
1760,25,945,6,2024-10-06,10,92,77,11
1761,28,965,6,2024-10-06,10,92,77,10
1762,26,985,6,2024-10-06,10,92,77,10
1763,35,1006,6,2024-10-06,11,93,74,11
1764,35,1026,6,2024-10-06,10,93,74,11
1765,36,1046,6,2024-10-06,11,93,74,8
1766,38,1065,6,2024-10-06,11,93,88,8
1767,45,1086,6,2024-10-06,11,93,77,8
1768,42,1105,6,2024-10-06,11,94,91,8
1769,33,1125,6,2024-10-06,11,94,86,8
1770,31,1145,6,2024-10-06,11,94,86,8
1771,25,1166,6,2024-10-06,11,94,94,8
1772,20,1186,6,2024-10-06,11,94,94,8
1773,21,1206,6,2024-10-06,11,95,90,9
1774,25,1225,6,2024-10-06,11,95,90,9
1775,25,1246,6,2024-10-06,11,95,99,8
1776,2,1265,6,2024-10-06,11,95,96,8
1777,1,1286,6,2024-10-06,10,94,100,8
1778,1,1305,6,2024-10-06,11,94,99,9
1779,2,365,0,2024-10-07,15,87,39,8
1780,2,385,0,2024-10-07,15,87,31,8
1781,19,405,0,2024-10-07,15,86,17,8
1782,50,426,0,2024-10-07,15,86,17,8
1783,57,445,0,2024-10-07,15,86,33,8
1784,43,465,0,2024-10-07,15,86,33,8
1785,39,486,0,2024-10-07,15,86,17,8
1786,32,506,0,2024-10-07,16,84,72,8
1787,32,525,0,2024-10-07,16,84,72,8
1788,32,546,0,2024-10-07,16,83,16,8
1789,39,565,0,2024-10-07,16,82,30,8
1790,40,586,0,2024-10-07,16,82,30,8
1791,38,605,0,2024-10-07,16,81,30,8
1792,40,625,0,2024-10-07,16,81,30,8
1793,46,645,0,2024-10-07,16,79,10,9
1794,49,665,0,2024-10-07,16,79,10,9
1795,56,685,0,2024-10-07,16,80,13,8
1796,56,706,0,2024-10-07,16,81,12,8
1797,44,725,0,2024-10-07,16,79,9,8
1798,44,745,0,2024-10-07,16,79,9,8
1799,34,766,0,2024-10-07,16,78,10,7
1800,27,785,0,2024-10-07,16,78,10,8
1801,32,806,0,2024-10-07,16,77,8,7
1802,22,825,0,2024-10-07,16,77,8,6
1803,29,845,0,2024-10-07,16,77,12,7
1804,40,865,0,2024-10-07,16,76,9,5
1805,40,886,0,2024-10-07,16,76,9,5
1806,35,905,0,2024-10-07,10,88,24,10
1807,42,925,0,2024-10-07,16,76,9,5
1808,45,946,0,2024-10-07,10,88,24,10
1809,38,966,0,2024-10-07,10,88,24,10
1810,46,986,0,2024-10-07,10,90,31,9
1811,55,1006,0,2024-10-07,10,91,24,10
1812,65,1026,0,2024-10-07,10,92,43,10
1813,72,1046,0,2024-10-07,10,92,32,10
1814,74,1065,0,2024-10-07,10,92,24,10
1815,75,1086,0,2024-10-07,10,92,59,10
1816,71,1106,0,2024-10-07,10,92,59,10
1817,78,1126,0,2024-10-07,10,92,52,10
1818,75,1146,0,2024-10-07,10,92,52,10
1819,83,1165,0,2024-10-07,10,93,50,10
1820,87,1185,0,2024-10-07,10,94,57,10
1821,75,1205,0,2024-10-07,10,94,67,10
1822,63,1225,0,2024-10-07,10,95,67,10
1823,69,1246,0,2024-10-07,10,95,67,10
1824,80,1266,0,2024-10-07,10,93,68,10
1825,85,1286,0,2024-10-07,10,93,24,10
1826,75,1305,0,2024-10-07,10,93,88,10
1827,33,365,1,2024-10-08,13,86,39,18
1828,0,385,1,2024-10-08,13,85,37,17
1829,9,405,1,2024-10-08,13,86,50,18
1830,12,705,1,2024-10-08,12,83,70,16
1831,12,725,1,2024-10-08,13,84,75,17
1832,12,746,1,2024-10-08,13,85,80,17
1833,12,765,1,2024-10-08,13,84,66,17
1834,12,786,1,2024-10-08,13,84,66,17
1835,12,805,1,2024-10-08,13,85,51,16
1836,12,825,1,2024-10-08,13,85,51,16
1837,12,845,1,2024-10-08,12,85,43,16
1838,12,866,1,2024-10-08,14,83,51,15
1839,12,885,1,2024-10-08,14,83,51,15
1840,12,905,1,2024-10-08,14,83,42,16
1841,12,925,1,2024-10-08,9,85,43,17
1842,12,946,1,2024-10-08,9,85,48,17
1843,12,965,1,2024-10-08,9,84,42,17
1844,12,986,1,2024-10-08,8,84,33,16
1845,12,1005,1,2024-10-08,8,84,35,16
1846,12,1026,1,2024-10-08,8,85,56,15
1847,12,1046,1,2024-10-08,9,85,53,16
1848,12,1065,1,2024-10-08,9,85,53,16
1849,14,1086,1,2024-10-08,9,85,66,16
1850,22,1105,1,2024-10-08,9,85,67,16
1851,55,1125,1,2024-10-08,9,85,67,16
1852,58,1145,1,2024-10-08,8,85,90,16
1853,56,1166,1,2024-10-08,8,85,90,16
1854,69,1185,1,2024-10-08,8,86,91,16
1855,73,1205,1,2024-10-08,8,86,96,15
1856,63,1225,1,2024-10-08,8,86,96,15
1857,65,1245,1,2024-10-08,8,87,88,16
1858,62,1265,1,2024-10-08,9,86,84,16
1859,60,1285,1,2024-10-08,9,86,84,16
1860,56,1305,1,2024-10-08,9,86,86,16
1861,13,365,2,2024-10-09,11,75,11,23
1862,15,385,2,2024-10-09,11,75,16,23
1863,25,405,2,2024-10-09,11,74,30,22
1864,39,425,2,2024-10-09,11,74,32,22
1865,44,445,2,2024-10-09,11,74,30,22
1866,41,465,2,2024-10-09,11,75,32,22
1867,38,485,2,2024-10-09,10,74,18,21
1868,35,505,2,2024-10-09,10,74,18,21
1869,33,525,2,2024-10-09,10,72,17,22
1870,40,545,2,2024-10-09,11,72,10,22
1871,39,565,2,2024-10-09,11,72,10,22
1872,31,585,2,2024-10-09,11,72,8,22
1873,28,605,2,2024-10-09,11,72,8,22
1874,37,625,2,2024-10-09,11,71,6,22
1875,34,645,2,2024-10-09,11,71,7,22
1876,35,665,2,2024-10-09,12,70,5,22
1877,47,685,2,2024-10-09,12,70,5,22
1878,39,706,2,2024-10-09,12,70,8,22
1879,26,725,2,2024-10-09,12,70,5,21
1880,29,745,2,2024-10-09,12,69,11,21
1881,30,765,2,2024-10-09,12,70,6,20
1882,28,785,2,2024-10-09,12,70,4,20
1883,34,805,2,2024-10-09,12,70,4,20
1884,35,825,2,2024-10-09,11,71,2,20
1885,33,845,2,2024-10-09,11,71,2,20
1886,26,866,2,2024-10-09,11,69,2,21
1887,29,885,2,2024-10-09,11,68,2,19
1888,43,905,2,2024-10-09,11,68,2,19
1889,58,926,2,2024-10-09,3,72,19,18
1890,55,945,2,2024-10-09,3,72,31,17
1891,56,965,2,2024-10-09,3,72,18,17
1892,64,985,2,2024-10-09,3,72,18,16
1893,50,1006,2,2024-10-09,3,72,9,16
1894,54,1026,2,2024-10-09,3,71,16,21
1895,53,1045,2,2024-10-09,3,71,16,21
1896,52,1066,2,2024-10-09,3,71,33,16
1897,52,1085,2,2024-10-09,3,71,9,19
1898,56,1105,2,2024-10-09,3,70,14,15
1899,43,1125,2,2024-10-09,3,70,36,13
1900,47,1146,2,2024-10-09,3,71,49,15
1901,55,1165,2,2024-10-09,3,73,33,11
1902,48,1185,2,2024-10-09,3,73,33,11
1903,58,1205,2,2024-10-09,3,74,46,11
1904,60,1225,2,2024-10-09,3,74,46,11
1905,62,1245,2,2024-10-09,3,73,39,10
1906,61,1265,2,2024-10-09,3,73,49,10
1907,55,1285,2,2024-10-09,3,75,59,10
1908,47,1305,2,2024-10-09,3,75,43,10
1909,1,366,3,2024-10-10,11,61,58,12
1910,1,386,3,2024-10-10,11,61,54,12
1911,22,405,3,2024-10-10,11,61,46,13
1912,42,425,3,2024-10-10,11,61,46,13
1913,42,445,3,2024-10-10,11,59,46,13
1914,42,465,3,2024-10-10,11,59,46,13
1915,36,486,3,2024-10-10,11,58,59,13
1916,25,505,3,2024-10-10,11,57,40,13
1917,27,525,3,2024-10-10,11,57,40,13
1918,25,546,3,2024-10-10,11,56,1,12
1919,27,565,3,2024-10-10,11,56,1,12
1920,35,586,3,2024-10-10,11,56,1,13
1921,35,605,3,2024-10-10,11,54,1,12
1922,28,625,3,2024-10-10,10,53,1,12
1923,21,685,3,2024-10-10,10,53,1,13
1924,23,705,3,2024-10-10,10,53,1,13
1925,26,725,3,2024-10-10,10,52,1,13
1926,33,745,3,2024-10-10,10,52,2,12
1927,33,765,3,2024-10-10,10,51,1,12
1928,31,785,3,2024-10-10,10,52,1,12
1929,29,806,3,2024-10-10,10,51,10,11
1930,14,825,3,2024-10-10,10,50,2,11
1931,13,846,3,2024-10-10,11,50,4,12
1932,13,865,3,2024-10-10,11,49,4,12
1933,16,885,3,2024-10-10,11,49,4,12
1934,15,905,3,2024-10-10,11,51,17,12
1935,20,926,3,2024-10-10,4,72,43,13
1936,31,946,3,2024-10-10,4,72,33,13
1937,26,966,3,2024-10-10,4,73,43,13
1938,30,986,3,2024-10-10,4,72,38,13
1939,37,1005,3,2024-10-10,4,73,45,13
1940,45,1025,3,2024-10-10,4,73,45,13
1941,45,1045,3,2024-10-10,4,74,19,13
1942,44,1065,3,2024-10-10,4,74,19,13
1943,53,1086,3,2024-10-10,4,75,38,12
1944,44,1105,3,2024-10-10,4,74,22,13
1945,45,1126,3,2024-10-10,4,74,19,13
1946,42,1145,3,2024-10-10,4,73,37,14
1947,35,1166,3,2024-10-10,4,75,18,13
1948,31,1185,3,2024-10-10,4,76,19,13
1949,40,1205,3,2024-10-10,4,76,19,13
1950,38,1225,3,2024-10-10,4,77,18,13
